,time,retweet_count,text Positive Sentiment Score,text Negative Sentiment Score
944,2022-04-08 15:22:18+00:00,844,0.0,0.206
945,2022-04-08 15:21:48+00:00,1142,0.0,0.163
946,2022-04-08 15:21:42+00:00,10314,0.107,0.227
947,2022-04-08 15:20:27+00:00,108,0.202,0.202
948,2022-04-08 15:20:17+00:00,7961,0.0,0.31
949,2022-04-08 15:19:53+00:00,447,0.0,0.0
950,2022-04-08 15:19:40+00:00,669,0.0,0.0
951,2022-04-08 15:17:13+00:00,3720,0.0,0.363
952,2022-04-08 15:14:30+00:00,1359,0.087,0.254
953,2022-04-08 15:13:55+00:00,2728,0.0,0.315
954,2022-04-08 15:11:32+00:00,8683,0.092,0.359
955,2022-04-08 15:11:17+00:00,727,0.0,0.315
956,2022-04-08 11:32:43+00:00,9117,0.116,0.0
957,2022-04-08 11:32:19+00:00,6504,0.0,0.07
958,2022-04-08 11:31:30+00:00,13956,0.0,0.0
959,2022-04-08 11:31:23+00:00,14075,0.213,0.189
960,2022-04-08 11:25:50+00:00,358,0.0,0.073
961,2022-04-08 11:25:29+00:00,1553,0.0,0.323
962,2022-04-08 11:25:14+00:00,221,0.0,0.153
963,2022-04-08 11:03:09+00:00,28,0.0,0.0
964,2022-04-08 09:43:36+00:00,664,0.0,0.0
965,2022-04-08 09:43:27+00:00,3009,0.0,0.424
966,2022-04-08 09:38:21+00:00,568,0.0,0.225
967,2022-04-08 09:36:46+00:00,914,0.0,0.275
968,2022-04-08 09:35:02+00:00,788,0.0,0.276
969,2022-04-08 08:11:58+00:00,194,0.09,0.21
970,2022-04-08 08:10:44+00:00,330,0.319,0.0
971,2022-04-08 08:07:55+00:00,2001,0.0,0.0
972,2022-04-08 07:49:49+00:00,283,0.148,0.0
973,2022-04-08 07:36:36+00:00,3685,0.0,0.0
974,2022-04-08 07:27:27+00:00,165,0.062,0.288
975,2022-04-08 07:27:20+00:00,255,0.0,0.0
976,2022-04-08 07:13:02+00:00,355,0.179,0.0
977,2022-04-08 07:12:24+00:00,342,0.0,0.231
978,2022-04-08 07:08:46+00:00,1508,0.154,0.0
979,2022-04-08 06:42:26+00:00,612,0.057,0.221
980,2022-04-08 06:42:15+00:00,580,0.061,0.0
981,2022-04-08 06:39:37+00:00,230,0.0,0.683
982,2022-04-08 06:38:45+00:00,1743,0.076,0.241
983,2022-04-07 21:32:53+00:00,560,0.102,0.0
984,2022-04-07 21:06:09+00:00,3637,0.0,0.344
985,2022-04-07 20:58:51+00:00,3352,0.071,0.0
986,2022-04-07 20:57:28+00:00,793,0.0,0.234
987,2022-04-07 20:54:51+00:00,923,0.123,0.097
988,2022-04-07 20:51:58+00:00,1641,0.0,0.0
989,2022-04-07 20:50:42+00:00,1294,0.0,0.149
990,2022-04-07 20:48:30+00:00,3547,0.206,0.0
991,2022-04-07 20:37:51+00:00,7223,0.0,0.0
992,2022-04-07 20:34:02+00:00,404,0.0,0.0
993,2022-04-07 20:32:57+00:00,3153,0.286,0.147
994,2022-04-07 20:23:18+00:00,606,0.0,0.0
995,2022-04-07 20:22:01+00:00,1286,0.0,0.0
996,2022-04-07 20:22:00+00:00,1727,0.0,0.0
997,2022-04-07 20:00:22+00:00,2916,0.0,0.0
998,2022-04-07 19:51:08+00:00,3493,0.0,0.0
999,2022-04-07 19:49:43+00:00,975,0.105,0.089
1000,2022-04-07 19:49:41+00:00,123,0.0,0.392
1001,2022-04-07 19:48:03+00:00,273,0.0,0.132
1002,2022-04-07 19:45:55+00:00,336,0.0,0.163
1003,2022-04-07 19:44:20+00:00,5656,0.247,0.197
1004,2022-04-07 19:43:28+00:00,281,0.2,0.0
1005,2022-04-07 19:42:56+00:00,5269,0.0,0.216
1006,2022-04-07 19:41:30+00:00,555,0.0,0.0
1007,2022-04-07 19:40:48+00:00,70,0.0,0.0
1008,2022-04-07 19:38:35+00:00,311,0.0,0.153
1009,2022-04-07 19:35:46+00:00,5412,0.0,0.236
1010,2022-04-07 19:34:30+00:00,108,0.0,0.0
1011,2022-04-07 19:33:25+00:00,198,0.137,0.137
1012,2022-04-07 17:57:40+00:00,1700,0.073,0.0
1013,2022-04-07 17:45:53+00:00,1371,0.131,0.083
1014,2022-04-07 17:27:14+00:00,19946,0.0,0.0
1015,2022-04-07 17:25:56+00:00,2843,0.0,0.236
1016,2022-04-07 17:08:35+00:00,2001,0.0,0.081
1017,2022-04-07 17:02:59+00:00,43,0.085,0.0
1018,2022-04-07 17:02:58+00:00,43,0.116,0.0
1019,2022-04-07 17:02:52+00:00,25,0.0,0.0
1020,2022-04-07 17:02:51+00:00,43,0.0,0.356
1021,2022-04-07 17:02:51+00:00,28,0.0,0.103
1022,2022-04-07 17:02:51+00:00,24,0.134,0.111
1023,2022-04-07 17:02:50+00:00,22,0.121,0.0
1024,2022-04-07 17:02:50+00:00,23,0.13,0.0
1025,2022-04-07 17:02:49+00:00,20,0.0,0.0
1026,2022-04-07 17:02:49+00:00,28,0.095,0.259
1027,2022-04-07 17:02:48+00:00,22,0.095,0.116
1028,2022-04-07 17:02:48+00:00,20,0.061,0.0
1029,2022-04-07 17:02:47+00:00,17,0.0,0.0
1030,2022-04-07 17:02:47+00:00,22,0.123,0.0
1031,2022-04-07 17:02:46+00:00,148,0.179,0.0
1032,2022-04-07 16:16:37+00:00,1802,0.0,0.152
1033,2022-04-07 16:13:31+00:00,3033,0.0,0.263
1034,2022-04-07 14:24:59+00:00,66,0.421,0.0
1035,2022-04-07 14:03:43+00:00,2284,0.0,0.062
1036,2022-04-07 14:00:29+00:00,746,0.178,0.0
1037,2022-04-07 13:58:12+00:00,5909,0.0,0.177
1038,2022-04-07 13:57:36+00:00,80,0.0,0.351
1039,2022-04-07 11:50:14+00:00,1309,0.0,0.0
1040,2022-04-07 11:22:48+00:00,379,0.0,0.0
1041,2022-04-07 11:22:17+00:00,1961,0.154,0.0
1042,2022-04-07 11:19:09+00:00,5437,0.0,0.141
1043,2022-04-07 10:47:12+00:00,423,0.0,0.0
1044,2022-04-07 10:44:26+00:00,451,0.0,0.18
1045,2022-04-07 10:28:12+00:00,28735,0.0,0.0
1046,2022-04-07 10:22:22+00:00,88,0.127,0.0
1047,2022-04-07 10:00:57+00:00,473,0.152,0.0
1048,2022-04-07 10:00:33+00:00,352,0.0,0.0
1049,2022-04-07 10:00:11+00:00,1045,0.098,0.0
1050,2022-04-07 09:54:55+00:00,87,0.0,0.087
1051,2022-04-07 09:53:29+00:00,4,0.0,0.0
1052,2022-04-07 09:50:41+00:00,4082,0.0,0.0
1053,2022-04-07 09:42:24+00:00,6259,0.074,0.0
1054,2022-04-07 09:02:35+00:00,309,0.0,0.0
1055,2022-04-07 08:55:54+00:00,1539,0.0,0.0
1056,2022-04-07 08:44:36+00:00,779,0.0,0.142
1057,2022-04-07 08:23:24+00:00,10496,0.0,0.0
1058,2022-04-07 08:23:06+00:00,7968,0.0,0.0
1059,2022-04-07 08:23:00+00:00,297,0.0,0.0
1060,2022-04-07 07:45:47+00:00,480,0.0,0.0
1061,2022-04-07 07:42:33+00:00,5689,0.0,0.114
1062,2022-04-07 07:41:59+00:00,748,0.143,0.188
1063,2022-04-07 07:41:08+00:00,6619,0.103,0.169
1064,2022-04-07 07:15:07+00:00,150,0.073,0.0
1065,2022-04-07 07:02:04+00:00,1298,0.234,0.096
1066,2022-04-07 06:36:55+00:00,894,0.0,0.0
1067,2022-04-07 05:28:41+00:00,2189,0.0,0.0
1068,2022-04-07 05:28:19+00:00,453,0.0,0.0
1069,2022-04-06 18:01:57+00:00,11383,0.186,0.3
1070,2022-04-06 18:00:59+00:00,347,0.135,0.0
1071,2022-04-06 14:58:44+00:00,1551,0.0,0.317
1072,2022-04-06 14:55:07+00:00,2948,0.114,0.188
1073,2022-04-06 14:54:02+00:00,4040,0.0,0.339
1074,2022-04-06 14:50:12+00:00,126,0.167,0.0
1075,2022-04-06 14:49:24+00:00,162,0.0,0.135
1076,2022-04-06 14:48:43+00:00,2361,0.0,0.275
1077,2022-04-06 14:47:37+00:00,574,0.0,0.0
1078,2022-04-06 14:00:54+00:00,36,0.355,0.0
1079,2022-04-06 12:01:17+00:00,5936,0.099,0.205
1080,2022-04-06 12:01:11+00:00,14197,0.0,0.17
1081,2022-04-06 07:39:35+00:00,1070,0.11,0.0
1082,2022-04-06 07:33:38+00:00,139,0.0,0.0
1083,2022-04-06 07:20:08+00:00,3999,0.0,0.372
1084,2022-04-05 20:46:59+00:00,4846,0.0,0.0
1085,2022-04-05 20:43:41+00:00,1106,0.064,0.254
1086,2022-04-05 20:41:40+00:00,476,0.205,0.066
1087,2022-04-05 20:35:42+00:00,18087,0.0,0.0
1088,2022-04-05 20:35:13+00:00,8728,0.188,0.123
1089,2022-04-05 20:28:43+00:00,768,0.127,0.0
1090,2022-04-05 20:27:55+00:00,1782,0.0,0.163
1091,2022-04-05 20:27:35+00:00,393,0.0,0.325
1092,2022-04-05 20:19:25+00:00,11,0.0,0.0
1093,2022-04-05 20:18:29+00:00,292,0.0,0.0
1094,2022-04-05 19:59:21+00:00,165,0.455,0.0
1095,2022-04-05 19:56:18+00:00,654,0.137,0.0
1096,2022-04-05 19:46:04+00:00,285,0.0,0.0
1097,2022-04-05 19:45:53+00:00,459,0.166,0.0
1098,2022-04-05 19:44:39+00:00,27,0.0,0.0
1099,2022-04-05 19:42:51+00:00,757,0.0,0.159
1100,2022-04-05 19:33:01+00:00,0,0.0,0.0
1101,2022-04-05 19:28:08+00:00,1029,0.0,0.249
1102,2022-04-05 19:27:59+00:00,1471,0.0,0.176
1103,2022-04-05 19:18:41+00:00,377,0.496,0.0
1104,2022-04-05 19:17:04+00:00,182,0.235,0.244
1105,2022-04-05 19:01:01+00:00,4847,0.201,0.148
1106,2022-04-05 17:31:29+00:00,466,0.0,0.091
1107,2022-04-05 16:50:44+00:00,212,0.091,0.17
1108,2022-04-05 15:42:19+00:00,1394,0.0,0.0
1109,2022-04-05 15:41:55+00:00,834,0.0,0.145
1110,2022-04-05 15:40:19+00:00,668,0.0,0.0
1111,2022-04-05 15:18:43+00:00,1869,0.174,0.0
1112,2022-04-05 15:12:40+00:00,1199,0.091,0.0
1113,2022-04-05 14:57:36+00:00,1022,0.228,0.0
1114,2022-04-05 14:55:08+00:00,739,0.174,0.0
1115,2022-04-05 14:53:03+00:00,788,0.0,0.212
1116,2022-04-05 14:51:46+00:00,691,0.0,0.0
1117,2022-04-05 14:50:07+00:00,742,0.251,0.0
1118,2022-04-05 14:48:47+00:00,805,0.093,0.107
1119,2022-04-05 14:45:30+00:00,1247,0.0,0.414
1120,2022-04-05 14:43:24+00:00,8728,0.0,0.326
1121,2022-04-05 14:39:24+00:00,659,0.12,0.0
1122,2022-04-05 14:36:51+00:00,151,0.051,0.211
1123,2022-04-05 14:36:07+00:00,8621,0.197,0.121
1124,2022-04-05 14:34:13+00:00,3,0.166,0.0
1125,2022-04-05 14:33:38+00:00,22,0.0,0.206
1126,2022-04-05 14:33:19+00:00,2524,0.276,0.11
1127,2022-04-05 14:28:24+00:00,726,0.0,0.0
1128,2022-04-05 14:27:21+00:00,329,0.244,0.0
1129,2022-04-05 14:19:31+00:00,28,0.242,0.0
1130,2022-04-05 14:11:41+00:00,7087,0.0,0.259
1131,2022-04-05 12:53:30+00:00,1871,0.0,0.228
1132,2022-04-05 12:53:06+00:00,107,0.0,0.0
1133,2022-04-05 12:52:19+00:00,1354,0.262,0.0
1134,2022-04-05 12:04:57+00:00,221,0.105,0.0
1135,2022-04-05 12:04:31+00:00,137,0.133,0.095
1136,2022-04-05 12:03:23+00:00,6091,0.074,0.434
1137,2022-04-05 12:03:15+00:00,496,0.0,0.146
1138,2022-04-05 11:34:10+00:00,7891,0.0,0.304
1139,2022-04-05 11:12:55+00:00,350,0.131,0.246
1140,2022-04-05 11:12:33+00:00,30786,0.0,0.0
1141,2022-04-05 09:32:44+00:00,345,0.0,0.109
1142,2022-04-05 09:29:31+00:00,3512,0.0,0.167
1143,2022-04-05 09:29:00+00:00,3433,0.0,0.0
1144,2022-04-05 08:48:34+00:00,2359,0.117,0.0
1145,2022-04-05 08:46:39+00:00,392,0.0,0.0
1146,2022-04-05 08:42:56+00:00,385,0.0,0.0
1147,2022-04-05 08:41:48+00:00,101,0.14,0.0
1148,2022-04-05 07:34:23+00:00,5,0.333,0.0
1149,2022-04-05 07:28:17+00:00,292,0.0,0.303
1150,2022-04-05 07:23:52+00:00,779,0.0,0.358
1151,2022-04-05 07:21:41+00:00,815,0.0,0.0
1152,2022-04-05 07:20:26+00:00,264,0.078,0.0
1153,2022-04-05 07:17:03+00:00,5346,0.0,0.367
1154,2022-04-05 07:10:44+00:00,423,0.1,0.0
1155,2022-04-04 21:35:50+00:00,2292,0.0,0.155
1156,2022-04-04 21:35:37+00:00,3840,0.0,0.298
1157,2022-04-04 21:29:06+00:00,560,0.0,0.226
1158,2022-04-04 21:25:59+00:00,8,0.531,0.0
1159,2022-04-04 21:20:51+00:00,221,0.077,0.303
1160,2022-04-04 21:19:49+00:00,227,0.0,0.144
1161,2022-04-04 21:19:30+00:00,429,0.0,0.394
1162,2022-04-04 21:18:36+00:00,1915,0.0,0.171
1163,2022-04-04 20:36:24+00:00,3979,0.0,0.339
1164,2022-04-04 20:29:24+00:00,153,0.0,0.17
1165,2022-04-04 20:18:48+00:00,2400,0.0,0.111
1166,2022-04-04 20:09:21+00:00,2800,0.0,0.0
1167,2022-04-04 20:08:49+00:00,80185,0.0,0.0
1168,2022-04-04 20:08:25+00:00,265,0.0,0.211
1169,2022-04-04 20:08:24+00:00,679,0.0,0.201
1170,2022-04-04 19:59:15+00:00,375,0.0,0.0
1171,2022-04-04 19:49:14+00:00,4019,0.0,0.0
1172,2022-04-04 19:47:57+00:00,4208,0.0,0.157
1173,2022-04-04 19:47:35+00:00,2976,0.0,0.212
1174,2022-04-04 19:38:55+00:00,1214,0.0,0.0
1175,2022-04-04 19:38:39+00:00,0,0.0,0.0
1176,2022-04-04 19:38:19+00:00,84159,0.0,0.164
1177,2022-04-04 19:37:16+00:00,371,0.05,0.274
1178,2022-04-04 19:37:06+00:00,259,0.0,0.394
1179,2022-04-04 16:59:56+00:00,1110,0.0,0.0
1180,2022-04-04 16:52:08+00:00,6232,0.0,0.0
1181,2022-04-04 14:54:16+00:00,457,0.097,0.079
1182,2022-04-04 14:53:42+00:00,4209,0.197,0.0
1183,2022-04-04 14:46:03+00:00,106,0.0,0.177
1184,2022-04-04 14:42:23+00:00,204,0.0,0.0
1185,2022-04-04 14:38:46+00:00,1016,0.107,0.065
1186,2022-04-04 14:37:08+00:00,4088,0.113,0.509
1187,2022-04-04 14:37:05+00:00,2,0.0,0.0
1188,2022-04-04 14:17:59+00:00,1107,0.154,0.0
1189,2022-04-04 14:17:31+00:00,5808,0.0,0.161
1190,2022-04-04 13:58:32+00:00,5727,0.0,0.139
1191,2022-04-04 13:17:57+00:00,335,0.0,0.301
1192,2022-04-04 13:08:38+00:00,2102,0.089,0.105
1193,2022-04-04 12:41:34+00:00,357,0.064,0.0
1194,2022-04-04 12:36:17+00:00,14800,0.0,0.359
1195,2022-04-04 12:35:41+00:00,423,0.0,0.176
1196,2022-04-04 12:22:00+00:00,7685,0.091,0.155
1197,2022-04-04 12:11:32+00:00,253,0.252,0.0
1198,2022-04-04 12:07:28+00:00,3691,0.0,0.0
1199,2022-04-04 12:06:58+00:00,22518,0.0,0.0
1200,2022-04-04 12:05:31+00:00,3999,0.0,0.0
1201,2022-04-04 10:16:37+00:00,409,0.0,0.0
1202,2022-04-04 10:12:38+00:00,479,0.0,0.0
1203,2022-04-04 10:09:42+00:00,1877,0.159,0.0
1204,2022-04-04 09:58:21+00:00,616,0.0,0.14
1205,2022-04-04 09:56:37+00:00,500,0.0,0.0
1206,2022-04-04 09:51:56+00:00,3549,0.0,0.0
1207,2022-04-04 09:45:02+00:00,8108,0.0,0.095
1208,2022-04-04 09:42:34+00:00,1971,0.188,0.138
1209,2022-04-04 09:32:36+00:00,25,0.0,0.0
1210,2022-04-04 09:31:58+00:00,164,0.0,0.0
1211,2022-04-04 09:23:59+00:00,6409,0.174,0.22
1212,2022-04-04 09:23:27+00:00,536,0.0,0.115
1213,2022-04-04 09:01:48+00:00,940,0.373,0.0
1214,2022-04-04 07:57:09+00:00,110,0.0,0.0
1215,2022-04-04 07:55:23+00:00,2233,0.084,0.124
1216,2022-04-04 07:53:50+00:00,4797,0.102,0.25
1217,2022-04-04 07:01:24+00:00,897,0.0,0.177
1218,2022-04-04 06:55:38+00:00,716,0.144,0.129
1219,2022-04-04 06:54:46+00:00,157,0.116,0.12
1220,2022-04-04 06:54:38+00:00,2058,0.218,0.0
1221,2022-04-04 06:32:20+00:00,160,0.0,0.297
1222,2022-04-04 06:29:53+00:00,21883,0.0,0.132
1223,2022-04-04 06:28:23+00:00,5074,0.0,0.151
1224,2022-04-04 06:27:23+00:00,275,0.0,0.106
1225,2022-04-04 06:27:11+00:00,202,0.098,0.19
1226,2022-04-04 06:24:53+00:00,2616,0.0,0.0
1227,2022-04-04 06:21:48+00:00,1616,0.0,0.0
1228,2022-04-04 06:17:11+00:00,6295,0.0,0.146
1229,2022-04-04 06:16:42+00:00,4942,0.0,0.349
1230,2022-04-04 06:16:16+00:00,5472,0.0,0.313
1231,2022-04-04 06:15:49+00:00,1636,0.12,0.0
1232,2022-04-04 06:15:38+00:00,9607,0.0,0.373
1233,2022-04-03 20:29:08+00:00,10589,0.0,0.0
1234,2022-04-03 20:27:38+00:00,4978,0.0,0.0
1235,2022-04-03 20:25:59+00:00,260,0.0,0.057
1236,2022-04-03 20:25:45+00:00,15660,0.073,0.305
1237,2022-04-03 20:24:47+00:00,3451,0.058,0.0
1238,2022-04-03 20:24:03+00:00,5344,0.113,0.145
1239,2022-04-03 20:23:57+00:00,14951,0.069,0.168
1240,2022-04-03 20:23:06+00:00,2751,0.0,0.0
1241,2022-04-03 20:22:21+00:00,542,0.0,0.167
1242,2022-04-03 20:19:16+00:00,11769,0.06,0.0
1243,2022-04-03 20:19:06+00:00,1905,0.101,0.0
1244,2022-04-03 20:18:34+00:00,292,0.095,0.0
1245,2022-04-03 20:14:32+00:00,2766,0.0,0.0
1246,2022-04-03 20:13:50+00:00,2180,0.061,0.435
1247,2022-04-03 20:10:48+00:00,442,0.091,0.0
1248,2022-04-03 20:10:03+00:00,949,0.0,0.134
1249,2022-04-03 20:09:58+00:00,5249,0.079,0.242
1250,2022-04-03 20:08:28+00:00,208,0.0,0.0
1251,2022-04-03 20:08:04+00:00,94,0.0,0.104
1252,2022-04-03 20:05:49+00:00,691,0.091,0.162
1253,2022-04-03 20:03:47+00:00,224,0.342,0.0
1254,2022-04-03 19:57:50+00:00,1751,0.0,0.15
1255,2022-04-03 19:56:41+00:00,1437,0.05,0.174
1256,2022-04-03 19:56:24+00:00,1448,0.119,0.0
1257,2022-04-03 19:55:55+00:00,1516,0.0,0.0
1258,2022-04-03 19:55:12+00:00,266,0.0,0.145
1259,2022-04-03 19:54:38+00:00,400,0.0,0.167
1260,2022-04-03 19:53:59+00:00,1152,0.0,0.333
1261,2022-04-03 19:51:51+00:00,5,0.0,0.367
1262,2022-04-03 19:50:46+00:00,972,0.0,0.0
1263,2022-04-03 19:50:27+00:00,428,0.143,0.0
1264,2022-04-03 19:49:04+00:00,404,0.0,0.381
1265,2022-04-03 19:49:03+00:00,532,0.0,0.0
1266,2022-04-03 19:42:07+00:00,96,0.0,0.0
1267,2022-04-03 19:41:39+00:00,5272,0.139,0.0
1268,2022-04-03 17:51:21+00:00,439,0.0,0.0
1269,2022-04-03 17:50:37+00:00,1313,0.0,0.0
1270,2022-04-03 17:50:17+00:00,720,0.102,0.0
1271,2022-04-03 15:55:21+00:00,1454,0.0,0.15
1272,2022-04-03 15:54:45+00:00,176,0.0,0.0
1273,2022-04-03 15:54:14+00:00,6818,0.093,0.048
1274,2022-04-03 15:48:51+00:00,246,0.0,0.0
1275,2022-04-03 15:43:55+00:00,1067,0.0,0.0
1276,2022-04-03 15:10:48+00:00,526,0.0,0.114
1277,2022-04-03 15:10:29+00:00,4337,0.0,0.302
1278,2022-04-03 15:10:27+00:00,1765,0.0,0.0
1279,2022-04-03 15:09:07+00:00,412,0.0,0.295
1280,2022-04-03 15:04:49+00:00,4279,0.134,0.0
1281,2022-04-03 15:04:33+00:00,5640,0.0,0.0
1282,2022-04-03 14:50:55+00:00,9330,0.0,0.313
1283,2022-04-03 14:50:51+00:00,17190,0.0,0.0
1284,2022-04-03 14:50:51+00:00,10668,0.0,0.298
1285,2022-04-03 14:44:22+00:00,1589,0.0,0.115
1286,2022-04-03 14:27:36+00:00,575,0.0,0.213
1287,2022-04-03 14:26:56+00:00,3223,0.105,0.135
1288,2022-04-03 14:26:10+00:00,15550,0.0,0.113
1289,2022-04-03 14:25:24+00:00,6809,0.0,0.231
1290,2022-04-03 09:19:12+00:00,2471,0.0,0.0
1291,2022-04-03 09:18:53+00:00,5064,0.103,0.0
1292,2022-04-03 09:13:06+00:00,523,0.0,0.217
1293,2022-04-03 09:10:53+00:00,8314,0.0,0.247
1294,2022-04-03 09:10:45+00:00,12638,0.0,0.328
1295,2022-04-03 09:10:39+00:00,3503,0.0,0.0
1296,2022-04-03 08:59:42+00:00,1541,0.0,0.28
1297,2022-04-03 08:59:29+00:00,13252,0.0,0.076
1298,2022-04-03 08:59:07+00:00,794,0.0,0.206
1299,2022-04-03 07:38:44+00:00,1027,0.0,0.0
1300,2022-04-03 07:38:34+00:00,14945,0.0,0.112
1301,2022-04-02 20:23:18+00:00,2069,0.0,0.278
1302,2022-04-02 20:23:00+00:00,5631,0.0,0.0
1303,2022-04-02 20:22:25+00:00,8,0.0,0.0
1304,2022-04-02 20:18:05+00:00,78,0.263,0.0
1305,2022-04-02 20:16:56+00:00,10838,0.0,0.272
1306,2022-04-02 20:14:45+00:00,392,0.0,0.0
1307,2022-04-02 20:13:35+00:00,0,0.0,0.0
1308,2022-04-02 20:11:38+00:00,8485,0.0,0.161
1309,2022-04-02 20:07:54+00:00,13451,0.0,0.0
1310,2022-04-02 19:59:26+00:00,14558,0.0,0.208
1311,2022-04-02 19:55:35+00:00,13563,0.0,0.115
1312,2022-04-02 19:55:05+00:00,523,0.133,0.0
1313,2022-04-02 19:49:33+00:00,3167,0.0,0.158
1314,2022-04-02 19:49:05+00:00,1,0.0,0.0
1315,2022-04-02 19:48:39+00:00,377,0.0,0.127
1316,2022-04-02 19:48:14+00:00,671,0.0,0.196
1317,2022-04-02 19:43:34+00:00,384,0.104,0.153
1318,2022-04-02 19:41:12+00:00,7356,0.059,0.297
1319,2022-04-02 19:32:34+00:00,24220,0.0,0.0
1320,2022-04-02 19:30:08+00:00,9084,0.095,0.304
1321,2022-04-02 19:29:51+00:00,1296,0.0,0.342
1322,2022-04-02 19:27:12+00:00,3203,0.0,0.167
1323,2022-04-02 19:26:46+00:00,301,0.0,0.303
1324,2022-04-02 19:26:07+00:00,2627,0.169,0.337
1325,2022-04-02 17:18:27+00:00,2412,0.062,0.0
1326,2022-04-02 17:16:44+00:00,1052,0.0,0.0
1327,2022-04-02 17:16:16+00:00,4577,0.168,0.0
1328,2022-04-02 17:12:23+00:00,225,0.0,0.381
1329,2022-04-02 17:06:46+00:00,399,0.105,0.139
1330,2022-04-02 17:04:41+00:00,858,0.0,0.0
1331,2022-04-02 17:02:41+00:00,1984,0.092,0.104
1332,2022-04-02 17:01:38+00:00,2099,0.0,0.175
1333,2022-04-02 16:54:51+00:00,322,0.0,0.437
1334,2022-04-02 16:54:33+00:00,391,0.0,0.331
1335,2022-04-02 16:26:17+00:00,223,0.0,0.773
1336,2022-04-02 16:24:22+00:00,112,0.089,0.104
1337,2022-04-02 16:21:52+00:00,1923,0.1,0.215
1338,2022-04-02 16:20:04+00:00,21775,0.0,0.0
1339,2022-04-02 14:16:57+00:00,6764,0.107,0.293
1340,2022-04-02 14:16:18+00:00,3587,0.0,0.0
1341,2022-04-02 14:13:28+00:00,8,0.0,0.0
1342,2022-04-02 13:13:32+00:00,173,0.239,0.0
1343,2022-04-02 13:08:59+00:00,278,0.119,0.0
1344,2022-04-02 13:00:42+00:00,524,0.0,0.191
1345,2022-04-02 10:55:41+00:00,47,0.0,0.0
1346,2022-04-02 10:42:36+00:00,87,0.102,0.0
1347,2022-04-02 10:42:16+00:00,4747,0.0,0.15
1348,2022-04-02 10:07:12+00:00,2932,0.0,0.265
1349,2022-04-02 07:26:34+00:00,98,0.352,0.185
1350,2022-04-02 07:24:48+00:00,5061,0.073,0.116
1351,2022-04-02 07:20:55+00:00,1109,0.0,0.249
1352,2022-04-02 07:20:21+00:00,1830,0.0,0.38
1353,2022-04-02 05:58:11+00:00,227,0.0,0.111
1354,2022-04-02 05:49:29+00:00,543,0.0,0.0
1355,2022-04-02 05:45:45+00:00,4716,0.13,0.0
1356,2022-04-02 05:13:26+00:00,320,0.0,0.242
1357,2022-04-02 03:13:37+00:00,6103,0.188,0.083
1358,2022-04-02 03:11:38+00:00,0,0.184,0.0
1359,2022-04-02 03:08:20+00:00,0,0.0,0.0
1360,2022-04-02 03:06:13+00:00,702,0.0,0.0
1361,2022-04-02 03:05:42+00:00,5168,0.0,0.176
1362,2022-04-02 03:03:57+00:00,240,0.0,0.18
1363,2022-04-02 02:57:35+00:00,575,0.109,0.0
1364,2022-04-02 02:44:37+00:00,173,0.0,0.0
1365,2022-04-01 21:56:39+00:00,438,0.173,0.0
1366,2022-04-01 21:25:20+00:00,1249,0.127,0.116
1367,2022-04-01 20:45:18+00:00,237,0.099,0.266
1368,2022-04-01 20:42:47+00:00,577,0.0,0.146
1369,2022-04-01 20:40:00+00:00,0,0.0,0.2
1370,2022-04-01 20:38:20+00:00,97,0.0,0.23
1371,2022-04-01 20:36:08+00:00,0,0.0,0.0
1372,2022-04-01 20:35:11+00:00,13065,0.0,0.171
1373,2022-04-01 20:21:51+00:00,159,0.231,0.0
1374,2022-04-01 20:21:50+00:00,1242,0.266,0.092
1375,2022-04-01 18:59:38+00:00,256,0.0,0.212
1376,2022-04-01 18:59:05+00:00,442,0.117,0.155
1377,2022-04-01 18:58:40+00:00,1192,0.105,0.126
1378,2022-04-01 18:47:48+00:00,112,0.138,0.0
1379,2022-04-01 18:30:58+00:00,1846,0.101,0.246
1380,2022-04-01 18:23:40+00:00,332,0.112,0.52
1381,2022-04-01 18:23:27+00:00,0,0.0,0.0
1382,2022-04-01 18:22:21+00:00,0,0.0,0.0
1383,2022-04-01 18:17:11+00:00,1036,0.0,0.156
1384,2022-04-01 17:32:55+00:00,157,0.0,0.0
1385,2022-04-01 17:32:54+00:00,167,0.0,0.277
1386,2022-04-01 17:32:53+00:00,178,0.292,0.0
1387,2022-04-01 17:32:53+00:00,272,0.0,0.095
1388,2022-04-01 17:32:52+00:00,343,0.0,0.0
1389,2022-04-01 17:31:53+00:00,1475,0.0,0.279
1390,2022-04-01 16:45:30+00:00,426,0.134,0.25
1391,2022-04-01 16:18:52+00:00,296,0.0,0.182
1392,2022-04-01 16:10:30+00:00,0,0.0,0.0
1393,2022-04-01 16:03:22+00:00,63,0.213,0.0
1394,2022-04-01 16:00:01+00:00,412,0.0,0.0
1395,2022-04-01 15:59:37+00:00,92,0.0,0.12
1396,2022-04-01 15:57:31+00:00,1377,0.099,0.078
1397,2022-04-01 12:55:05+00:00,817,0.0,0.0
1398,2022-04-01 12:54:53+00:00,1200,0.185,0.0
1399,2022-04-01 12:02:17+00:00,285,0.0,0.196
1400,2022-04-01 10:10:43+00:00,38,0.267,0.0
1401,2022-04-01 09:03:02+00:00,1304,0.0,0.089
1402,2022-04-01 09:02:45+00:00,3937,0.039,0.148
1403,2022-04-01 09:01:39+00:00,1204,0.0,0.135
